wind_farm,fac_id,deliv,prov
183,"(2, 3) ON",0.0,ON
183,"(3, 1) ON",0.0,ON
183,"(3, 2) ON",0.0,ON
183,"(3, 3) ON",0.0,ON
183,"(4, 1) ON",0.0,ON
183,"(4, 2) ON",0.0,ON
183,"(4, 3) ON",1.0,ON
184,"(1, 1) ON",0.0,ON
184,"(1, 2) ON",0.0,ON
184,"(1, 3) ON",0.0,ON
184,"(2, 1) ON",0.0,ON
184,"(2, 2) ON",0.0,ON
184,"(2, 3) ON",0.0,ON
184,"(3, 1) ON",0.0,ON
184,"(3, 2) ON",0.0,ON
184,"(3, 3) ON",0.0,ON
184,"(4, 1) ON",0.0,ON
184,"(4, 2) ON",1.0,ON
184,"(4, 3) ON",0.0,ON
185,"(1, 1) ON",0.0,ON
185,"(1, 2) ON",0.0,ON
185,"(1, 3) ON",0.0,ON
185,"(2, 1) ON",0.0,ON
185,"(2, 2) ON",0.0,ON
185,"(2, 3) ON",0.0,ON
185,"(3, 1) ON",0.0,ON
185,"(3, 2) ON",0.0,ON
185,"(3, 3) ON",0.0,ON
185,"(4, 1) ON",0.0,ON
185,"(4, 2) ON",1.0,ON
185,"(4, 3) ON",0.0,ON
186,"(1, 1) ON",0.0,ON
186,"(1, 2) ON",0.0,ON
186,"(1, 3) ON",0.0,ON
186,"(2, 1) ON",0.0,ON
186,"(2, 2) ON",0.0,ON
186,"(2, 3) ON",1.0,ON
186,"(3, 1) ON",0.0,ON
186,"(3, 2) ON",0.0,ON
186,"(3, 3) ON",0.0,ON
186,"(4, 1) ON",0.0,ON
186,"(4, 2) ON",0.0,ON
186,"(4, 3) ON",0.0,ON
187,"(1, 1) ON",0.0,ON
187,"(1, 2) ON",0.0,ON
187,"(1, 3) ON",0.0,ON
187,"(2, 1) ON",0.0,ON
187,"(2, 2) ON",0.0,ON
187,"(2, 3) ON",0.0,ON
187,"(3, 1) ON",0.0,ON
187,"(3, 2) ON",0.0,ON
187,"(3, 3) ON",0.0,ON
187,"(4, 1) ON",0.0,ON
187,"(4, 2) ON",0.0,ON
187,"(4, 3) ON",1.0,ON
188,"(1, 1) ON",0.0,ON
188,"(1, 2) ON",0.0,ON
188,"(1, 3) ON",0.0,ON
188,"(2, 1) ON",0.0,ON
188,"(2, 2) ON",0.0,ON
188,"(2, 3) ON",1.0,ON
188,"(3, 1) ON",0.0,ON
188,"(3, 2) ON",0.0,ON
188,"(3, 3) ON",0.0,ON
188,"(4, 1) ON",0.0,ON
188,"(4, 2) ON",0.0,ON
188,"(4, 3) ON",0.0,ON
189,"(1, 1) ON",0.0,ON
189,"(1, 2) ON",1.0,ON
189,"(1, 3) ON",0.0,ON
189,"(2, 1) ON",0.0,ON
189,"(2, 2) ON",0.0,ON
189,"(2, 3) ON",0.0,ON
189,"(3, 1) ON",0.0,ON
189,"(3, 2) ON",0.0,ON
189,"(3, 3) ON",0.0,ON
189,"(4, 1) ON",0.0,ON
189,"(4, 2) ON",0.0,ON
189,"(4, 3) ON",0.0,ON
190,"(1, 1) ON",0.0,ON
190,"(1, 2) ON",0.0,ON
190,"(1, 3) ON",0.0,ON
190,"(2, 1) ON",0.0,ON
190,"(2, 2) ON",0.0,ON
190,"(2, 3) ON",0.0,ON
190,"(3, 1) ON",0.0,ON
190,"(3, 2) ON",0.0,ON
190,"(3, 3) ON",0.0,ON
190,"(4, 1) ON",0.0,ON
190,"(4, 2) ON",0.0,ON
190,"(4, 3) ON",1.0,ON
191,"(1, 1) ON",0.0,ON
191,"(1, 2) ON",0.0,ON
191,"(1, 3) ON",0.0,ON
191,"(2, 1) ON",0.0,ON
191,"(2, 2) ON",0.0,ON
191,"(2, 3) ON",1.0,ON
191,"(3, 1) ON",0.0,ON
191,"(3, 2) ON",0.0,ON
191,"(3, 3) ON",0.0,ON
191,"(4, 1) ON",0.0,ON
191,"(4, 2) ON",0.0,ON
191,"(4, 3) ON",0.0,ON
192,"(1, 1) ON",0.0,ON
192,"(1, 2) ON",0.0,ON
192,"(1, 3) ON",0.0,ON
192,"(2, 1) ON",0.0,ON
192,"(2, 2) ON",0.0,ON
192,"(2, 3) ON",0.0,ON
192,"(3, 1) ON",0.0,ON
192,"(3, 2) ON",0.0,ON
192,"(3, 3) ON",1.0,ON
192,"(4, 1) ON",0.0,ON
192,"(4, 2) ON",0.0,ON
192,"(4, 3) ON",0.0,ON
193,"(1, 1) ON",0.0,ON
193,"(1, 2) ON",0.0,ON
193,"(1, 3) ON",0.0,ON
193,"(2, 1) ON",0.0,ON
193,"(2, 2) ON",0.0,ON
193,"(2, 3) ON",0.0,ON
193,"(3, 1) ON",0.0,ON
193,"(3, 2) ON",0.0,ON
193,"(3, 3) ON",0.0,ON
193,"(4, 1) ON",0.0,ON
193,"(4, 2) ON",1.0,ON
193,"(4, 3) ON",0.0,ON
194,"(1, 1) ON",0.0,ON
194,"(1, 2) ON",0.0,ON
194,"(1, 3) ON",0.0,ON
194,"(2, 1) ON",0.0,ON
194,"(2, 2) ON",0.0,ON
194,"(2, 3) ON",0.0,ON
194,"(3, 1) ON",0.0,ON
194,"(3, 2) ON",0.0,ON
194,"(3, 3) ON",0.0,ON
194,"(4, 1) ON",0.0,ON
194,"(4, 2) ON",1.0,ON
194,"(4, 3) ON",0.0,ON
195,"(1, 1) ON",0.0,ON
195,"(1, 2) ON",1.0,ON
195,"(1, 3) ON",0.0,ON
195,"(2, 1) ON",0.0,ON
195,"(2, 2) ON",0.0,ON
195,"(2, 3) ON",0.0,ON
195,"(3, 1) ON",0.0,ON
195,"(3, 2) ON",0.0,ON
195,"(3, 3) ON",0.0,ON
195,"(4, 1) ON",0.0,ON
195,"(4, 2) ON",0.0,ON
195,"(4, 3) ON",0.0,ON
196,"(1, 1) ON",0.0,ON
196,"(1, 2) ON",0.0,ON
196,"(1, 3) ON",0.0,ON
196,"(2, 1) ON",0.0,ON
196,"(2, 2) ON",0.0,ON
196,"(2, 3) ON",0.0,ON
196,"(3, 1) ON",0.0,ON
196,"(3, 2) ON",0.0,ON
196,"(3, 3) ON",0.0,ON
196,"(4, 1) ON",0.0,ON
196,"(4, 2) ON",1.0,ON
196,"(4, 3) ON",0.0,ON
197,"(1, 1) ON",0.0,ON
197,"(1, 2) ON",0.0,ON
197,"(1, 3) ON",0.0,ON
197,"(2, 1) ON",0.0,ON
197,"(2, 2) ON",0.0,ON
197,"(2, 3) ON",0.0,ON
197,"(3, 1) ON",0.0,ON
197,"(3, 2) ON",0.0,ON
197,"(3, 3) ON",0.0,ON
197,"(4, 1) ON",0.0,ON
197,"(4, 2) ON",1.0,ON
197,"(4, 3) ON",0.0,ON
198,"(1, 1) ON",0.0,ON
198,"(1, 2) ON",0.0,ON
198,"(1, 3) ON",0.0,ON
198,"(2, 1) ON",0.0,ON
198,"(2, 2) ON",0.0,ON
198,"(2, 3) ON",0.0,ON
198,"(3, 1) ON",0.0,ON
198,"(3, 2) ON",0.0,ON
198,"(3, 3) ON",1.0,ON
198,"(4, 1) ON",0.0,ON
198,"(4, 2) ON",0.0,ON
198,"(4, 3) ON",0.0,ON
199,"(1, 1) ON",0.0,ON
199,"(1, 2) ON",0.0,ON
199,"(1, 3) ON",0.0,ON
199,"(2, 1) ON",0.0,ON
199,"(2, 2) ON",0.0,ON
199,"(2, 3) ON",0.0,ON
199,"(3, 1) ON",0.0,ON
199,"(3, 2) ON",0.0,ON
199,"(3, 3) ON",1.0,ON
199,"(4, 1) ON",0.0,ON
199,"(4, 2) ON",0.0,ON
199,"(4, 3) ON",0.0,ON
200,"(1, 1) ON",0.0,ON
200,"(1, 2) ON",0.0,ON
200,"(1, 3) ON",0.0,ON
200,"(2, 1) ON",0.0,ON
200,"(2, 2) ON",0.0,ON
200,"(2, 3) ON",0.0,ON
200,"(3, 1) ON",0.0,ON
200,"(3, 2) ON",0.0,ON
200,"(3, 3) ON",0.0,ON
200,"(4, 1) ON",0.0,ON
200,"(4, 2) ON",0.0,ON
200,"(4, 3) ON",1.0,ON
201,"(1, 1) ON",0.0,ON
201,"(1, 2) ON",0.0,ON
201,"(1, 3) ON",0.0,ON
201,"(2, 1) ON",0.0,ON
201,"(2, 2) ON",0.0,ON
201,"(2, 3) ON",0.0,ON
201,"(3, 1) ON",0.0,ON
201,"(3, 2) ON",0.0,ON
201,"(3, 3) ON",0.0,ON
201,"(4, 1) ON",0.0,ON
201,"(4, 2) ON",1.0,ON
201,"(4, 3) ON",0.0,ON
202,"(1, 1) ON",0.0,ON
202,"(1, 2) ON",0.0,ON
202,"(1, 3) ON",0.0,ON
202,"(2, 1) ON",0.0,ON
202,"(2, 2) ON",1.0,ON
202,"(2, 3) ON",0.0,ON
202,"(3, 1) ON",0.0,ON
202,"(3, 2) ON",0.0,ON
202,"(3, 3) ON",0.0,ON
202,"(4, 1) ON",0.0,ON
202,"(4, 2) ON",0.0,ON
202,"(4, 3) ON",0.0,ON
203,"(1, 1) ON",0.0,ON
203,"(1, 2) ON",0.0,ON
203,"(1, 3) ON",0.0,ON
203,"(2, 1) ON",0.0,ON
203,"(2, 2) ON",0.0,ON
203,"(2, 3) ON",1.0,ON
203,"(3, 1) ON",0.0,ON
203,"(3, 2) ON",0.0,ON
203,"(3, 3) ON",0.0,ON
203,"(4, 1) ON",0.0,ON
203,"(4, 2) ON",0.0,ON
203,"(4, 3) ON",0.0,ON
204,"(1, 1) ON",0.0,ON
204,"(1, 2) ON",0.0,ON
204,"(1, 3) ON",0.0,ON
204,"(2, 1) ON",0.0,ON
204,"(2, 2) ON",0.0,ON
204,"(2, 3) ON",1.0,ON
204,"(3, 1) ON",0.0,ON
204,"(3, 2) ON",0.0,ON
204,"(3, 3) ON",0.0,ON
204,"(4, 1) ON",0.0,ON
204,"(4, 2) ON",0.0,ON
204,"(4, 3) ON",0.0,ON
205,"(1, 1) ON",0.0,ON
205,"(1, 2) ON",0.0,ON
205,"(1, 3) ON",0.0,ON
205,"(2, 1) ON",0.0,ON
205,"(2, 2) ON",1.0,ON
205,"(2, 3) ON",0.0,ON
205,"(3, 1) ON",0.0,ON
205,"(3, 2) ON",0.0,ON
205,"(3, 3) ON",0.0,ON
205,"(4, 1) ON",0.0,ON
205,"(4, 2) ON",0.0,ON
205,"(4, 3) ON",0.0,ON
206,"(1, 1) ON",0.0,ON
206,"(1, 2) ON",0.0,ON
206,"(1, 3) ON",0.0,ON
206,"(2, 1) ON",0.0,ON
206,"(2, 2) ON",1.0,ON
206,"(2, 3) ON",0.0,ON
206,"(3, 1) ON",0.0,ON
206,"(3, 2) ON",0.0,ON
206,"(3, 3) ON",0.0,ON
206,"(4, 1) ON",0.0,ON
206,"(4, 2) ON",0.0,ON
206,"(4, 3) ON",0.0,ON
207,"(1, 1) ON",0.0,ON
207,"(1, 2) ON",0.0,ON
207,"(1, 3) ON",0.0,ON
207,"(2, 1) ON",0.0,ON
207,"(2, 2) ON",1.0,ON
207,"(2, 3) ON",0.0,ON
207,"(3, 1) ON",0.0,ON
207,"(3, 2) ON",0.0,ON
207,"(3, 3) ON",0.0,ON
207,"(4, 1) ON",0.0,ON
207,"(4, 2) ON",0.0,ON
207,"(4, 3) ON",0.0,ON
208,"(1, 1) ON",0.0,ON
208,"(1, 2) ON",0.0,ON
208,"(1, 3) ON",0.0,ON
208,"(2, 1) ON",0.0,ON
208,"(2, 2) ON",0.0,ON
208,"(2, 3) ON",0.0,ON
208,"(3, 1) ON",0.0,ON
208,"(3, 2) ON",0.0,ON
208,"(3, 3) ON",0.0,ON
208,"(4, 1) ON",0.0,ON
208,"(4, 2) ON",0.0,ON
208,"(4, 3) ON",1.0,ON
209,"(1, 1) ON",0.0,ON
209,"(1, 2) ON",0.0,ON
209,"(1, 3) ON",0.0,ON
209,"(2, 1) ON",0.0,ON
209,"(2, 2) ON",0.0,ON
209,"(2, 3) ON",0.0,ON
209,"(3, 1) ON",0.0,ON
209,"(3, 2) ON",0.0,ON
209,"(3, 3) ON",0.0,ON
209,"(4, 1) ON",0.0,ON
209,"(4, 2) ON",0.0,ON
209,"(4, 3) ON",1.0,ON
210,"(1, 1) ON",0.0,ON
210,"(1, 2) ON",0.0,ON
210,"(1, 3) ON",0.0,ON
210,"(2, 1) ON",0.0,ON
210,"(2, 2) ON",0.0,ON
210,"(2, 3) ON",0.0,ON
210,"(3, 1) ON",0.0,ON
210,"(3, 2) ON",0.0,ON
210,"(3, 3) ON",0.0,ON
210,"(4, 1) ON",0.0,ON
210,"(4, 2) ON",0.0,ON
210,"(4, 3) ON",1.0,ON
211,"(1, 1) ON",0.0,ON
211,"(1, 2) ON",0.0,ON
211,"(1, 3) ON",0.0,ON
211,"(2, 1) ON",0.0,ON
211,"(2, 2) ON",1.0,ON
211,"(2, 3) ON",0.0,ON
211,"(3, 1) ON",0.0,ON
211,"(3, 2) ON",0.0,ON
211,"(3, 3) ON",0.0,ON
211,"(4, 1) ON",0.0,ON
211,"(4, 2) ON",0.0,ON
211,"(4, 3) ON",0.0,ON
212,"(1, 1) ON",0.0,ON
212,"(1, 2) ON",0.0,ON
212,"(1, 3) ON",0.0,ON
212,"(2, 1) ON",0.0,ON
212,"(2, 2) ON",0.0,ON
212,"(2, 3) ON",0.0,ON
212,"(3, 1) ON",0.0,ON
212,"(3, 2) ON",0.0,ON
212,"(3, 3) ON",0.0,ON
212,"(4, 1) ON",0.0,ON
212,"(4, 2) ON",1.0,ON
212,"(4, 3) ON",0.0,ON
213,"(1, 1) ON",0.0,ON
213,"(1, 2) ON",0.0,ON
213,"(1, 3) ON",0.0,ON
213,"(2, 1) ON",0.0,ON
213,"(2, 2) ON",0.0,ON
213,"(2, 3) ON",0.0,ON
213,"(3, 1) ON",0.0,ON
213,"(3, 2) ON",0.0,ON
213,"(3, 3) ON",0.0,ON
213,"(4, 1) ON",0.0,ON
213,"(4, 2) ON",1.0,ON
213,"(4, 3) ON",0.0,ON
214,"(1, 1) ON",0.0,ON
214,"(1, 2) ON",0.0,ON
214,"(1, 3) ON",0.0,ON
214,"(2, 1) ON",0.0,ON
214,"(2, 2) ON",1.0,ON
214,"(2, 3) ON",0.0,ON
214,"(3, 1) ON",0.0,ON
214,"(3, 2) ON",0.0,ON
214,"(3, 3) ON",0.0,ON
214,"(4, 1) ON",0.0,ON
214,"(4, 2) ON",0.0,ON
214,"(4, 3) ON",0.0,ON
215,"(1, 1) ON",0.0,ON
215,"(1, 2) ON",0.0,ON
215,"(1, 3) ON",0.0,ON
215,"(2, 1) ON",0.0,ON
215,"(2, 2) ON",0.0,ON
215,"(2, 3) ON",0.0,ON
215,"(3, 1) ON",0.0,ON
215,"(3, 2) ON",0.0,ON
215,"(3, 3) ON",1.0,ON
215,"(4, 1) ON",0.0,ON
215,"(4, 2) ON",0.0,ON
215,"(4, 3) ON",0.0,ON
216,"(1, 1) ON",0.0,ON
216,"(1, 2) ON",0.0,ON
216,"(1, 3) ON",0.0,ON
216,"(2, 1) ON",0.0,ON
216,"(2, 2) ON",0.0,ON
216,"(2, 3) ON",0.0,ON
216,"(3, 1) ON",0.0,ON
216,"(3, 2) ON",0.0,ON
216,"(3, 3) ON",0.0,ON
216,"(4, 1) ON",0.0,ON
216,"(4, 2) ON",1.0,ON
216,"(4, 3) ON",0.0,ON
217,"(1, 1) ON",0.0,ON
217,"(1, 2) ON",0.0,ON
217,"(1, 3) ON",0.0,ON
217,"(2, 1) ON",0.0,ON
217,"(2, 2) ON",0.0,ON
217,"(2, 3) ON",1.0,ON
217,"(3, 1) ON",0.0,ON
217,"(3, 2) ON",0.0,ON
217,"(3, 3) ON",0.0,ON
217,"(4, 1) ON",0.0,ON
217,"(4, 2) ON",0.0,ON
217,"(4, 3) ON",0.0,ON
218,"(1, 1) ON",0.0,ON
218,"(1, 2) ON",0.0,ON
218,"(1, 3) ON",0.0,ON
218,"(2, 1) ON",0.0,ON
218,"(2, 2) ON",0.0,ON
218,"(2, 3) ON",0.0,ON
218,"(3, 1) ON",0.0,ON
218,"(3, 2) ON",0.0,ON
218,"(3, 3) ON",0.0,ON
218,"(4, 1) ON",0.0,ON
218,"(4, 2) ON",0.0,ON
218,"(4, 3) ON",1.0,ON
219,"(1, 1) ON",0.0,ON
219,"(1, 2) ON",0.0,ON
219,"(1, 3) ON",0.0,ON
219,"(2, 1) ON",0.0,ON
219,"(2, 2) ON",0.0,ON
219,"(2, 3) ON",0.0,ON
219,"(3, 1) ON",0.0,ON
219,"(3, 2) ON",0.0,ON
219,"(3, 3) ON",1.0,ON
219,"(4, 1) ON",0.0,ON
219,"(4, 2) ON",0.0,ON
219,"(4, 3) ON",0.0,ON
220,"(1, 1) ON",0.0,ON
220,"(1, 2) ON",0.0,ON
220,"(1, 3) ON",0.0,ON
220,"(2, 1) ON",0.0,ON
220,"(2, 2) ON",0.0,ON
220,"(2, 3) ON",1.0,ON
220,"(3, 1) ON",0.0,ON
220,"(3, 2) ON",0.0,ON
220,"(3, 3) ON",0.0,ON
220,"(4, 1) ON",0.0,ON
220,"(4, 2) ON",0.0,ON
220,"(4, 3) ON",0.0,ON
221,"(1, 1) ON",0.0,ON
221,"(1, 2) ON",0.0,ON
221,"(1, 3) ON",0.0,ON
221,"(2, 1) ON",0.0,ON
221,"(2, 2) ON",0.0,ON
221,"(2, 3) ON",0.0,ON
221,"(3, 1) ON",0.0,ON
221,"(3, 2) ON",0.0,ON
221,"(3, 3) ON",0.0,ON
221,"(4, 1) ON",0.0,ON
221,"(4, 2) ON",0.0,ON
221,"(4, 3) ON",1.0,ON
222,"(1, 1) ON",0.0,ON
222,"(1, 2) ON",0.0,ON
222,"(1, 3) ON",0.0,ON
222,"(2, 1) ON",0.0,ON
222,"(2, 2) ON",1.0,ON
222,"(2, 3) ON",0.0,ON
222,"(3, 1) ON",0.0,ON
222,"(3, 2) ON",0.0,ON
222,"(3, 3) ON",0.0,ON
222,"(4, 1) ON",0.0,ON
222,"(4, 2) ON",0.0,ON
222,"(4, 3) ON",0.0,ON
223,"(1, 1) ON",0.0,ON
223,"(1, 2) ON",0.0,ON
223,"(1, 3) ON",0.0,ON
223,"(2, 1) ON",0.0,ON
223,"(2, 2) ON",0.0,ON
223,"(2, 3) ON",0.0,ON
223,"(3, 1) ON",0.0,ON
223,"(3, 2) ON",0.0,ON
223,"(3, 3) ON",0.0,ON
223,"(4, 1) ON",0.0,ON
223,"(4, 2) ON",1.0,ON
223,"(4, 3) ON",0.0,ON
224,"(1, 1) ON",0.0,ON
224,"(1, 2) ON",0.0,ON
224,"(1, 3) ON",0.0,ON
224,"(2, 1) ON",0.0,ON
224,"(2, 2) ON",0.0,ON
224,"(2, 3) ON",0.0,ON
224,"(3, 1) ON",0.0,ON
224,"(3, 2) ON",0.0,ON
224,"(3, 3) ON",0.0,ON
224,"(4, 1) ON",0.0,ON
224,"(4, 2) ON",0.0,ON
224,"(4, 3) ON",1.0,ON
225,"(1, 1) ON",0.0,ON
225,"(1, 2) ON",0.0,ON
225,"(1, 3) ON",0.0,ON
225,"(2, 1) ON",0.0,ON
225,"(2, 2) ON",0.0,ON
225,"(2, 3) ON",0.0,ON
225,"(3, 1) ON",0.0,ON
225,"(3, 2) ON",0.0,ON
225,"(3, 3) ON",0.0,ON
225,"(4, 1) ON",0.0,ON
225,"(4, 2) ON",1.0,ON
225,"(4, 3) ON",0.0,ON
226,"(1, 1) ON",0.0,ON
226,"(1, 2) ON",0.0,ON
226,"(1, 3) ON",0.0,ON
226,"(2, 1) ON",0.0,ON
226,"(2, 2) ON",0.0,ON
226,"(2, 3) ON",0.0,ON
226,"(3, 1) ON",0.0,ON
226,"(3, 2) ON",0.0,ON
226,"(3, 3) ON",0.0,ON
226,"(4, 1) ON",0.0,ON
226,"(4, 2) ON",1.0,ON
226,"(4, 3) ON",0.0,ON
227,"(1, 1) ON",0.0,ON
227,"(1, 2) ON",0.0,ON
227,"(1, 3) ON",0.0,ON
227,"(2, 1) ON",0.0,ON
227,"(2, 2) ON",0.0,ON
227,"(2, 3) ON",0.0,ON
227,"(3, 1) ON",0.0,ON
227,"(3, 2) ON",0.0,ON
227,"(3, 3) ON",0.0,ON
227,"(4, 1) ON",0.0,ON
227,"(4, 2) ON",0.0,ON
227,"(4, 3) ON",1.0,ON
228,"(1, 1) ON",0.0,ON
228,"(1, 2) ON",0.0,ON
228,"(1, 3) ON",0.0,ON
228,"(2, 1) ON",0.0,ON
228,"(2, 2) ON",1.0,ON
228,"(2, 3) ON",0.0,ON
228,"(3, 1) ON",0.0,ON
228,"(3, 2) ON",0.0,ON
228,"(3, 3) ON",0.0,ON
228,"(4, 1) ON",0.0,ON
228,"(4, 2) ON",0.0,ON
228,"(4, 3) ON",0.0,ON
229,"(1, 1) ON",0.0,ON
229,"(1, 2) ON",0.0,ON
229,"(1, 3) ON",0.0,ON
229,"(2, 1) ON",0.0,ON
229,"(2, 2) ON",0.0,ON
229,"(2, 3) ON",0.0,ON
229,"(3, 1) ON",0.0,ON
229,"(3, 2) ON",0.0,ON
229,"(3, 3) ON",0.0,ON
229,"(4, 1) ON",0.0,ON
229,"(4, 2) ON",0.0,ON
229,"(4, 3) ON",1.0,ON
230,"(1, 1) ON",0.0,ON
230,"(1, 2) ON",0.0,ON
230,"(1, 3) ON",0.0,ON
230,"(2, 1) ON",0.0,ON
230,"(2, 2) ON",0.0,ON
230,"(2, 3) ON",0.0,ON
230,"(3, 1) ON",0.0,ON
230,"(3, 2) ON",0.0,ON
230,"(3, 3) ON",1.0,ON
230,"(4, 1) ON",0.0,ON
230,"(4, 2) ON",0.0,ON
230,"(4, 3) ON",0.0,ON
231,"(1, 1) ON",0.0,ON
231,"(1, 2) ON",0.0,ON
231,"(1, 3) ON",0.0,ON
231,"(2, 1) ON",0.0,ON
231,"(2, 2) ON",0.0,ON
231,"(2, 3) ON",0.0,ON
231,"(3, 1) ON",0.0,ON
231,"(3, 2) ON",0.0,ON
231,"(3, 3) ON",1.0,ON
231,"(4, 1) ON",0.0,ON
231,"(4, 2) ON",0.0,ON
231,"(4, 3) ON",0.0,ON
232,"(1, 1) ON",0.0,ON
232,"(1, 2) ON",1.0,ON
232,"(1, 3) ON",0.0,ON
232,"(2, 1) ON",0.0,ON
232,"(2, 2) ON",0.0,ON
232,"(2, 3) ON",0.0,ON
232,"(3, 1) ON",0.0,ON
232,"(3, 2) ON",0.0,ON
232,"(3, 3) ON",0.0,ON
232,"(4, 1) ON",0.0,ON
232,"(4, 2) ON",0.0,ON
232,"(4, 3) ON",0.0,ON
233,"(1, 1) ON",0.0,ON
233,"(1, 2) ON",0.0,ON
233,"(1, 3) ON",0.0,ON
233,"(2, 1) ON",0.0,ON
233,"(2, 2) ON",0.0,ON
233,"(2, 3) ON",1.0,ON
233,"(3, 1) ON",0.0,ON
233,"(3, 2) ON",0.0,ON
233,"(3, 3) ON",0.0,ON
233,"(4, 1) ON",0.0,ON
233,"(4, 2) ON",0.0,ON
233,"(4, 3) ON",0.0,ON
234,"(1, 1) ON",0.0,ON
234,"(1, 2) ON",0.0,ON
234,"(1, 3) ON",0.0,ON
234,"(2, 1) ON",0.0,ON
234,"(2, 2) ON",1.0,ON
234,"(2, 3) ON",0.0,ON
234,"(3, 1) ON",0.0,ON
234,"(3, 2) ON",0.0,ON
234,"(3, 3) ON",0.0,ON
234,"(4, 1) ON",0.0,ON
234,"(4, 2) ON",0.0,ON
234,"(4, 3) ON",0.0,ON
235,"(1, 1) ON",0.0,ON
235,"(1, 2) ON",0.0,ON
235,"(1, 3) ON",0.0,ON
235,"(2, 1) ON",0.0,ON
235,"(2, 2) ON",1.0,ON
235,"(2, 3) ON",0.0,ON
235,"(3, 1) ON",0.0,ON
235,"(3, 2) ON",0.0,ON
235,"(3, 3) ON",0.0,ON
235,"(4, 1) ON",0.0,ON
235,"(4, 2) ON",0.0,ON
235,"(4, 3) ON",0.0,ON
236,"(1, 1) ON",0.0,ON
236,"(1, 2) ON",0.0,ON
236,"(1, 3) ON",0.0,ON
236,"(2, 1) ON",0.0,ON
236,"(2, 2) ON",0.0,ON
236,"(2, 3) ON",0.0,ON
236,"(3, 1) ON",0.0,ON
236,"(3, 2) ON",0.0,ON
236,"(3, 3) ON",0.0,ON
236,"(4, 1) ON",0.0,ON
236,"(4, 2) ON",0.0,ON
236,"(4, 3) ON",1.0,ON
237,"(1, 1) ON",0.0,ON
237,"(1, 2) ON",0.0,ON
237,"(1, 3) ON",0.0,ON
237,"(2, 1) ON",0.0,ON
237,"(2, 2) ON",0.0,ON
237,"(2, 3) ON",1.0,ON
237,"(3, 1) ON",0.0,ON
237,"(3, 2) ON",0.0,ON
237,"(3, 3) ON",0.0,ON
237,"(4, 1) ON",0.0,ON
237,"(4, 2) ON",0.0,ON
237,"(4, 3) ON",0.0,ON
238,"(1, 1) ON",0.0,ON
238,"(1, 2) ON",0.0,ON
238,"(1, 3) ON",0.0,ON
238,"(2, 1) ON",0.0,ON
238,"(2, 2) ON",0.0,ON
238,"(2, 3) ON",0.0,ON
238,"(3, 1) ON",0.0,ON
238,"(3, 2) ON",0.0,ON
238,"(3, 3) ON",0.0,ON
238,"(4, 1) ON",0.0,ON
238,"(4, 2) ON",0.0,ON
238,"(4, 3) ON",1.0,ON
239,"(1, 1) ON",0.0,ON
239,"(1, 2) ON",0.0,ON
239,"(1, 3) ON",0.0,ON
239,"(2, 1) ON",0.0,ON
239,"(2, 2) ON",1.0,ON
239,"(2, 3) ON",0.0,ON
239,"(3, 1) ON",0.0,ON
239,"(3, 2) ON",0.0,ON
239,"(3, 3) ON",0.0,ON
239,"(4, 1) ON",0.0,ON
239,"(4, 2) ON",0.0,ON
239,"(4, 3) ON",0.0,ON
240,"(1, 1) ON",0.0,ON
240,"(1, 2) ON",0.0,ON
240,"(1, 3) ON",0.0,ON
240,"(2, 1) ON",0.0,ON
240,"(2, 2) ON",0.0,ON
240,"(2, 3) ON",0.0,ON
240,"(3, 1) ON",0.0,ON
240,"(3, 2) ON",0.0,ON
240,"(3, 3) ON",0.0,ON
240,"(4, 1) ON",0.0,ON
240,"(4, 2) ON",1.0,ON
240,"(4, 3) ON",0.0,ON
241,"(1, 1) ON",0.0,ON
241,"(1, 2) ON",0.0,ON
241,"(1, 3) ON",0.0,ON
241,"(2, 1) ON",0.0,ON
241,"(2, 2) ON",0.0,ON
241,"(2, 3) ON",0.0,ON
241,"(3, 1) ON",0.0,ON
241,"(3, 2) ON",0.0,ON
241,"(3, 3) ON",0.0,ON
241,"(4, 1) ON",0.0,ON
241,"(4, 2) ON",1.0,ON
241,"(4, 3) ON",0.0,ON
242,"(1, 1) ON",0.0,ON
242,"(1, 2) ON",0.0,ON
242,"(1, 3) ON",0.0,ON
242,"(2, 1) ON",0.0,ON
242,"(2, 2) ON",0.0,ON
242,"(2, 3) ON",0.0,ON
242,"(3, 1) ON",0.0,ON
242,"(3, 2) ON",0.0,ON
242,"(3, 3) ON",0.0,ON
242,"(4, 1) ON",0.0,ON
242,"(4, 2) ON",1.0,ON
242,"(4, 3) ON",0.0,ON
243,"(1, 1) ON",0.0,ON
243,"(1, 2) ON",0.0,ON
243,"(1, 3) ON",0.0,ON
243,"(2, 1) ON",0.0,ON
243,"(2, 2) ON",0.0,ON
243,"(2, 3) ON",0.0,ON
243,"(3, 1) ON",0.0,ON
243,"(3, 2) ON",0.0,ON
243,"(3, 3) ON",0.0,ON
243,"(4, 1) ON",0.0,ON
243,"(4, 2) ON",1.0,ON
243,"(4, 3) ON",0.0,ON
244,"(1, 1) ON",0.0,ON
244,"(1, 2) ON",0.0,ON
244,"(1, 3) ON",0.0,ON
244,"(2, 1) ON",0.0,ON
244,"(2, 2) ON",0.0,ON
244,"(2, 3) ON",0.0,ON
244,"(3, 1) ON",0.0,ON
244,"(3, 2) ON",0.0,ON
